Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Jeong Sung Air Conditioner & Engineering,"
        +65 6278 8165
    ",nil,nil,"
            125 Bukit Merah Ln 1", 150125,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kilowatts Engineering & Construction,"
        +65 6742 0096
    ",nil,nil,"
            139 Kallang Way 1", 349184,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Nam Plumbing Engineering,"
        +65 6473 3703
    ",nil,nil,"
            152 Mei Ling St", 140152,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
San Techno,"
        +65 6841 2142
    ",nil,nil,"
            45 Kallang Pudding Rd", 349317,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Speed Aire M & E,"
        +65 6458 9426
    ",nil,nil,"
            35 Kallang Pudding Rd", 349314,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Circular Air Conditioning S,"
        +65 6744 7811
    ",nil,nil,"
            30 East Coast Rd", 428751,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Zincon Construction,"
        +65 6242 8795
    ",nil,nil,"
            46 East Coast Rd", 428766,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Realcool Air Conditioning Services & Trading,"
        +65 6352 5983
    ",nil,nil,"
            95 Lorong 4 Toa Payoh", 310095,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jin Shun Engineering,"
        +65 6255 8685
    ",nil,nil,"
            15 Lorong 8 Toa Payoh", 319262,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
AOS Building Materials,"
        +65 6288 0600
    ",nil,nil,"
            457 Macpherson Rd", 368175,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
