Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Professional Electrical & Plumbing Engineering,"
        +65 6225 5200
    ",nil,nil,"
            16-16 International Plz", 079903,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ray Clear Choke Engineering,"
        +65 6255 0821
    ",nil,nil,"
            10 Anson Rd", 079903,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lectrol M & E Engineering,"
        +65 6256 4037
    ",nil,nil,"
            10 Anson Rd", 079903,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Maxi-cool Airconditioning & Refrigeration,"
        +65 6747 0489
    ",nil,nil,"
            111 North Bridge Rd", 179098,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Gulf South Shipping,"
        +65 6324 7206
    ",nil,nil,"
            11 Keppel Rd", 089057,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Singapore Oil Spill Response Centre,"
        +65 6265 0177
    ",nil,nil,"
            1 Kim Seng Promenade", 237994,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Etronin Air-conditioners & Electric,"
        +65 6294 8931
    ",nil,nil,"
            633 Veerasamy Rd", 200633,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Aj Jetting,"
        +65 6396 8935
    ",nil,nil,"
            56 Upper Weld Rd", 207411,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Global Technical,"
        +65 6296 8113
    ",nil,nil,"
            101 Kitchener Rd", 208511,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
P & E Technical Services,"
        +65 6295 5837
    ",nil,nil,"
            344 King George's Ave", 208576,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
