Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Sun Hee Aircon Electrical & Renovation,"
        +65 6777 1788
    ",nil,nil,"
            354 Clementi Ave 2", 120354,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Tian Aik Plumbing Electrical Service,"
        +65 6383 8804
    ",nil,nil,"
            210 Hougang St 21", 530210,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Suaire Services 97,"
        +65 6881 4230
    ",nil,nil,"
            41 Walmer Dr", 555067,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Aw Plumbing & Sanitary Engineering,"
        +65 6367 9772
    ",nil,nil,"
            226C Ang Mo Kio Ave 1", 563226,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Winsoon Air-con,"
        +65 6746 2091
    ",nil,nil,"
            555 Ang Mo Kio Ave 10", 560555,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Fang Chong Air-conditioning Engineering,"
        +65 6481 1873
    ",nil,nil,"
            5037 Ang Mo Kio Industrial Park 2", 569540,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
L & P Trading Services,"
        +65 9273 0088
    ",nil,nil,"
            514 Bedok North Ave 2", 460514,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
P.W.C. Construction,"
        +65 6287 5817
    ",nil,nil,"
            10 Defu Ln 1", 539485,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Express Plumbing & Elect,"
        +65 6899 0205
    ",nil,nil,"
            431 Clementi Ave 3", 120431,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Comfort Plumbing & Trading,"
        +65 6456 3293
    ",nil,nil,"
            16 Jln Kuras", 577729,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
