Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Ktk Plumbing,"
        +65 6362 3608
    ",nil,nil,"
            3 Woodlands Industrial Park E1", 757726,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
"Brandon Hardware, Paints & Plumbing Supplies","
        +65 6227 0889
    ",nil,nil,"
            3 Everton Park", 080003,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Crystallite Electrical & Plumbing Contractor,"
        +65 6748 1170
    ",nil,nil,"
            3 Guillemard Rd", 399684,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Dragon Electrical & Plumbing Engineering,"
        +65 6287 7619
    ",nil,nil,"
            37 Defu Ln 10", 539214,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Heng Seng Lee Electrical & Plumbing Contractor,"
        +65 6282 9758
    ",nil,nil,"
            37 Defu Ln 10", 539214,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Technic Electrical & Plumbing Contractor,"
        +65 6296 5953
    ",nil,nil,"
            38 Defu Ln 10", 539215,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
O Chiang Electrical & Plumbing Contractor,"
        +65 6295 3210
    ",nil,nil,"
            10 Anson Rd", 079903,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lee Thong Hung Electrical & Plumbing,"
        +65 6288 4221
    ",nil,nil,"
            1000 Upper Serangoon Rd", 534738,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
City Electrical Plumbers & S Anitary Contractor Co.,"
        +65 6270 5550
    ",nil,nil,"
            133 Jln Bukit Merah", 160133,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ngai Thong Plumber & Construction,"
",nil,nil,"
            123 Jln Pasar",,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
