Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Tong Chiau Enterprise,"
        +65 6352 5792
    ",nil,nil,"
            1002 Toa Payoh Industrial Park", 319074,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
San Techno,"
        +65 6841 2142
    ",nil,nil,"
            45 Kallang Pudding Rd", 349317,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kok Heng Sanitary & Plumbing,"
        +65 6348 3382
    ",nil,nil,"
            72 Carpmael Rd", 429808,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Speed Aire M & E,"
        +65 6458 9426
    ",nil,nil,"
            35 Kallang Pudding Rd", 349314,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Circular Air Conditioning S,"
        +65 6744 7811
    ",nil,nil,"
            30 East Coast Rd", 428751,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Zincon Construction,"
        +65 6242 8795
    ",nil,nil,"
            46 East Coast Rd", 428766,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Realcool Air Conditioning Services & Trading,"
        +65 6352 5983
    ",nil,nil,"
            95 Lorong 4 Toa Payoh", 310095,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jin Shun Engineering,"
        +65 6255 8685
    ",nil,nil,"
            15 Lorong 8 Toa Payoh", 319262,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
AOS Building Materials,"
        +65 6288 0600
    ",nil,nil,"
            457 Macpherson Rd", 368175,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kang’s Brother Electrical,"
        +65 6747 1551
    ",nil,nil,"
            1084 Eunos Ave 7A", 409534,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
