Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Li Door,"
        +65 6754 6866
    ",nil,nil,"
            25 Sungei Kadut St 2", 729239,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Gliderol Doors,"
        +65 6266 6668
    ",nil,nil,"
            86 International Rd", 629176,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Active Trans-Door,"
        +65 6363 5755
    ",nil,nil,"
            12 Sungei Kadut St 6", 728858,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Cabinet Doors & Designs,"
        +65 6269 0607
    ",nil,nil,"
            25 Kranji Loop", 739561,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Doctor Doors Gallery,"
        +65 6853 2348
    ",nil,nil,"
            10 Admiralty St", 757695,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Woodmac Flooring & Door,"
        +65 6556 4414
    ",nil,nil,"
            10 Admiralty St", 757695,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
StorHub Self Storage Pte Ltd.,"
        +65 6353 9366
    ",4.0 star rating,"
            2 reviews
    ","
            743 Lorong 5 Toa Payoh Hersing Hub", 319457,//s3-media1.fl.yelpassets.com/bphoto/HfKT-XMe-9a69vdHtieD3w/90s.jpg
One Shenton,"
        +65 6100 1699
    ",4.0 star rating,"
            1 review
    ","
            1 Shenton Way", 068803,//s3-media2.fl.yelpassets.com/bphoto/3uRBWtsK44O14SPKSqhfsA/90s.jpg
Storage Rack,"
        +65 6659 0938
    ",5.0 star rating,"
            1 review
    ","
            Blk 50, Serangoon North Ave 4", 555856,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kent Vale,"
",4.0 star rating,"
            1 review
    ","
            113 Clementi Road", 129793,//s3-media1.fl.yelpassets.com/bphoto/TnM6IM-g_n4Gv0keooX8Vg/90s.jpg
