Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Handyman Services Singapore,"
        +65 9797 8255
    ",nil,nil,nil,nil,//s3-media2.fl.yelpassets.com/bphoto/dQKI_y9Rq59Cah_mNSxnJQ/90s.jpg
Sureglow Singapore,"
        +65 8186 8028
    ",nil,nil,"
            Blk 9010, Tampines Street 93", 528845,//s3-media3.fl.yelpassets.com/bphoto/Qa3TPzORoguoWFlhpvRzRg/90s.jpg
99 interior Pte Ltd,"
        +65 6844 7889
    ",nil,nil,"
            16 Arumugam Road", 409961,//s3-media4.fl.yelpassets.com/bphoto/vuy5TLOOS5Ec0SzuvR65vA/90s.jpg
DomesticONE,"
        +65 6100 2388
    ",nil,nil,"
            47 Hill Street", 179365,//s3-media2.fl.yelpassets.com/bphoto/1jmCOB2YQrExP81-KIBD9Q/90s.jpg
Window World & Interior Resources,"
        +65 6483 1701
    ",nil,nil,"
            Blk 3 Ang Mo Kio Industrial Park 2A", 568050,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Olympic Paints,"
        +65 9155 1695
    ",nil,nil,"
            1 Raffles Place", 048616,//s3-media3.fl.yelpassets.com/bphoto/Jr9GLvmPKCar6mvk3uVMXg/90s.jpg
LLumar Window Film,"
        +65 6288 8323
    ",nil,nil,"
            50 Serangoon North Ave 4", 555856,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hyphens Maison,"
        +65 6338 8551
    ",nil,nil,"
            117 Jln Sultan", 199007,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Shieldshade Marketing,"
        +65 6293 5119
    ",nil,nil,"
            2 Kitchener Rd", 409581,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Clf Shutters Asia,"
        +65 6747 9898
    ",nil,nil,"
            138, Genting Ln", 349582,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
