Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Yong Tai Loong,"
        +65 6288 0355
    ",nil,nil,"
            461 Macpherson Rd", 368179,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Austscreen S,"
        +65 6776 9339
    ",nil,nil,"
            1048 Eunos Ave 6", 409627,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lital Materials & Contract Engineers,"
        +65 6776 5811
    ",nil,nil,"
            73 Ayer Rajah Cres", 139952,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Adba Products,"
        +65 6773 1257
    ",nil,nil,"
            73 Ayer Rajah Cres", 139952,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
FilmTack,"
        +65 6746 3746
    ",nil,nil,"
            9 Kaki Bukit Rd 2", 408943,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Fersina,"
        +65 6546 4666
    ",nil,nil,"
            14 Kaki Bukit Cres", 416245,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Boon Keng Huat Interior Service,"
        +65 6481 0688
    ",nil,nil,"
            30 Sin Ming Dr", 575704,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Pang Giap Enterprise 88,"
        +65 6281 2485
    ",nil,nil,"
            4035 Ang Mo Kio Industrial Park 1", 569642,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Megahaus Supplies,"
        +65 6846 1191
    ",nil,nil,"
            634 Hougang Ave 8", 530634,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
IEP Doors & Gates Automation,"
        +65 6894 8277
    ",nil,nil,"
            38 Toh Guan Rd East", 608581,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
