Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Yong Sum Moi,"
        +65 6243 8823
    ",nil,nil,"
            3014 Bedok Industrial Park E", 489980,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ferco Shutters,"
        +65 6760 8383
    ",nil,nil,"
            120 Hillview Ave", 669594,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Paul Aluminium Works,"
        +65 6783 6858
    ",nil,nil,"
            Tampines",,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Alantis Technology,"
        +65 6767 9936
    ",nil,nil,"
            1 Jln Remaja", 668662,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Singco,"
        +65 6261 5301
    ",nil,nil,"
            17 Tractor Rd", 627975,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jr Ifanira,"
        +65 6363 7151
    ",nil,nil,"
            25 Sungei Kadut St 2", 729239,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Vento Systems,"
        +65 6382 4466
    ",nil,nil,"
            12 Sixth Lok Yang Rd", 628110,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
A Decor,"
        +65 6100 1565
    ",nil,nil,"
            6 Marsiling Ind Est Rd 1", 739230,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Shan Yang Wood Products,"
        +65 6100 7115
    ",nil,nil,"
            6 Marsiling Ind Est Rd 1", 739275,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Wan Yuan Contractor,"
        +65 6362 2073
    ",nil,nil,"
            55 Sungei Kadut Dr", 729563,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
