Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Patton,"
        +65 6842 7522
    ",nil,nil,"
            1080 Eunos Ave 7", 409583,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jj Maintenance,"
        +65 6846 1676
    ",nil,nil,"
            1085 Eunos Ave 7a", 409535,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Choo Kong Contractor,"
        +65 6747 2031
    ",nil,nil,"
            1085 Eunos Ave 7a", 409535,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Art & Design Renovation Contractor,"
        +65 6259 0600
    ",nil,nil,"
            15 Lorong 8 Toa Payoh", 319262,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Advances Dec & Design,"
        +65 6288 8090
    ",nil,nil,"
            15 Lorong 8 Toa Payoh", 319262,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Toh Thai Yau,"
        +65 6382 4527
    ",nil,nil,"
            92 Jln Mulia", 368683,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hainei Building & Development S,"
        +65 6287 1988
    ",nil,nil,"
            13 Lorong 8 Toa Payoh", 319261,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ang Kian Bee,"
        +65 6367 0728
    ",nil,nil,"
            1050 Eunos Ave 7", 409581,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Yong Ngan Metal Engineering & General Contractor,"
        +65 6747 7106
    ",nil,nil,"
            1085 Eunos Ave 7A", 409535,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Beng Yew Renovation,"
        +65 6344 9636
    ",nil,nil,"
            1081 Eunos Ave 7", 409584,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
