Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Ngee Lek Plumbing & Sanitary,"
        +65 6366 0346
    ",nil,nil,"
            707 Woodlands Dr 40", 730707,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
John-Yes Builder & Decorator,"
        +65 6268 9832
    ",nil,nil,"
            222 Westwood Ave", 648355,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lc & T Builder 1971,"
        +65 6875 2657
    ",nil,nil,"
            69 Sungei Kadut Dr", 729568,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Perform Plaster Design,"
        +65 6269 9257
    ",nil,nil,"
            6 Sungei Kadut St 3", 729141,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
JP Plumbing & Engineering,"
        +65 6368 7003
    ",nil,nil,"
            162 Woodlands St 13", 730162,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
T Furniture & Renovation,"
        +65 6365 1798
    ",nil,nil,"
            62 Sungei Kadut St 1", 729363,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Tng Choon Tee Carpentry Construction,"
        +65 6365 1878
    ",nil,nil,"
            62 Sungei Kadut St 1", 729363,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Tian Hwee Long Enterprises,"
        +65 6261 6431
    ",nil,nil,"
            3 Benoi Rd", 629877,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Pace Furnishing,"
        +65 6365 5085
    ",nil,nil,"
            4 Sungei Kadut St 4", 729034,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Civic International,"
        +65 6861 7633
    ",nil,nil,"
            38 Benoi Pl", 629952,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
