Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Union Manpower,"
        +65 6562 0597
    ",nil,nil,"
            134 Jurong East St 13", 600134,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jet-Vacs Service,"
        +65 6763 5671
    ",nil,nil,"
            228 Pending Rd", 670228,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Heng Hup Electrical & Plumbing Work,"
        +65 6764 2686
    ",nil,nil,"
            259 Bukit Panjang Ring Rd", 671259,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Penguin Engineering & Construction,"
        +65 6566 6811
    ",nil,nil,"
            153 Bukit Batok St 11", 650153,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lam Chuan Construction,"
        +65 6899 0990
    ",nil,nil,"
            153 Bukit Batok St 11", 650153,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hamid & Sons General Contractor,"
        +65 6784 1101
    ",nil,nil,"
            201e Tampines St 23", 527201,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hwa Hak Renovation Construction,"
        +65 6365 4166
    ",nil,nil,"
            121 Pending Rd", 670121,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ken Pang Engineering & Construction,"
        +65 6896 0879
    ",nil,nil,"
            151 Bukit Batok St 11", 650151,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Coozy Painting,"
        +65 9738 3496
    ",nil,nil,"
            264 Jurong East St 24", 600264,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ong Bock Cheng General Contractor,"
        +65 6556 1461
    ",nil,nil,"
            60 Sembawang Rd", 779088,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
