Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Havelock Family Clinic,"
        +65 6278 1812
    ",nil,nil,"
            22 Havelock Rd", 160022,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Amec Group Singapore,"
        +65 6295 6090
    ",nil,nil,"
            8 Pahang St", 198609,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lights Electronics,"
        +65 6741 4664
    ",nil,nil,"
            15 Changi Business Park Central 1 Level 6",,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Tian Hock Construction,"
        +65 6296 5711
    ",nil,nil,"
            10 Jln Besar", 208787,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Maxilabour Management,"
        +65 4222 7532
    ",nil,nil,"
            40a Mayo St", 208319,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Asia Stevedore,"
        +65 6276 2218
    ",nil,nil,"
            517 Kampong Bahru Rd", 099452,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Viasystems,"
        +65 6291 1186
    ",nil,nil,"
            371 Beach Rd", 199597,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Classic Ideas Design & Build,"
",nil,nil,"
            01-01 Delta House", 159919,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Applied,"
        +65 6292 9569
    ",nil,nil,"
            100 Jln Sultan", 199001,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
System Engineering Contractor,"
        +65 6297 1239
    ",nil,nil,"
            100 Jln Sultan", 199001,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
