Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Ying Soon Kee,"
        +65 6286 3605
    ",nil,nil,"
            154 Serangoon North Ave 1", 550154,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ambra Enterprises Transport & Courier,"
        +65 6453 7594
    ",nil,nil,"
            5034 Ang Mo Kio Industrial Park 2", 569537,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hoong Seng Renovators,"
        +65 6362 2391
    ",nil,nil,"
            1 Jln Anak Bukit", 588996,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kim Technology & Systems Engineering,"
        +65 6289 1624
    ",nil,nil,"
            27 Defu Ave 2", 539526,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hoe Guan Design & General Renovation Contractor,"
        +65 6286 5885
    ",nil,nil,"
            10 Defu Ln 1", 539485,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Rita Metal & Wooden Furniture Construction,"
        +65 6482 4111
    ",nil,nil,"
            5048 Ang Mo Kio Ind Park 2", 729563,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lko Engineering,"
        +65 6281 8137
    ",nil,nil,"
            14 Hougang Ave 7",,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Advent,"
        +65 6281 5002
    ",nil,nil,"
            13 Hougang Ave 7",,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Creative Home Concepts,"
        +65 6483 4950
    ",nil,nil,"
            5056 Ang Mo Kio Industrial Park 2", 569559,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Teh Brothers Carpentry,"
        +65 6482 3084
    ",nil,nil,"
            5064 Ang Mo Kio Industrial Park 2", 569567,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
