Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Farah Home Design Renovation Contractor,"
        +65 6776 1161
    ",nil,nil,"
            354 Clementi Ave 2", 120354,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Tokyo Landscape,"
        +65 6283 7767
    ",nil,nil,"
            6 Tampines Rd", 535062,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ming Sing Construction,"
        +65 6452 2889
    ",nil,nil,"
            302 Ang Mo Kio Ave 3", 560302,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jia Soon Renovation,"
        +65 6280 9672
    ",nil,nil,"
            9 Defu Ln 7", 539333,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Heng Lee Electrical Contractor,"
        +65 6454 4868
    ",nil,nil,"
            448 Ang Mo Kio Ave 10", 560448,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
John Construction,"
        +65 6281 9920
    ",nil,nil,"
            212 Hougang St 21", 530212,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Kim Tiam Building Contractor,"
        +65 6288 3556
    ",nil,nil,"
            212 Hougang St 21", 530212,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Chasetech,"
        +65 6484 1838
    ",nil,nil,"
            Ang Mo Kio",,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lucky Crystal Construction,"
        +65 6382 8171
    ",nil,nil,"
            15 Hythe Rd", 557496,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Inner Space Vision,"
        +65 6836 1490
    ",nil,nil,"
            896 Dunearn Rd", 589472,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
