Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
J M Pang & Associates,"
        +65 6225 1788
    ",nil,nil,"
            30 Robinson Rd", 048546,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
A-Cube Microsystems,"
        +65 9386 1459
    ",nil,nil,"
            14, Robinson Road", 048545,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Reta Link,"
        +65 6224 9808
    ",nil,nil,"
            15 Mccallum St", 069045,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Objet Living,"
        +65 6441 3345
    ",nil,nil,"
            105 Amoy St", 069925,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Obayashi,"
        +65 6220 3122
    ",nil,nil,"
            18 Cross St", 048423,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Fluor Daniel Engineers & Constructors,"
        +65 6501 3777
    ",nil,nil,"
            3 Anson Rd", 079909,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ah Tee Stevedoring Supplier,"
        +65 6534 3480
    ",nil,nil,"
            531 Upper Cross St", 050531,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Halliburton Far East,"
",nil,nil,"
            79 Anson Rd", 079906,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Neptina Agency,"
        +65 6223 9197
    ",nil,nil,"
            133 New Brg Rd", 059413,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Khoo & Sons,"
        +65 6224 8222
    ",nil,nil,"
            70 Anson Rd", 079905,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
