Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Tien Huat Seng,"
        +65 6747 7997
    ",nil,nil,"
            1061 Eunos Ave 3", 409851,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
L Y H Home Furnishing,"
        +65 6744 5209
    ",nil,nil,"
            2 Joo Chiat Rd", 420002,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Sch Upholstery,"
        +65 6744 5456
    ",nil,nil,"
            1048 Eunos Ave 6", 409627,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Nge Huat Seng,"
        +65 6747 8825
    ",nil,nil,"
            3017 Ubi Rd 1", 408708,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lai Chiang Cushion Makers,"
        +65 6747 3923
    ",nil,nil,"
            3026 Ubi Rd 1", 408719,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Lekly Interior Decoration,"
        +65 6747 8209
    ",nil,nil,"
            3006 Ubi Rd 1", 408700,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Tian Lin Upholstery Service,"
        +65 6744 7906
    ",nil,nil,"
            3005 Ubi Ave 3", 408861,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Rc Wood Working,"
        +65 6282 4773
    ",nil,nil,"
            20 Shaw Rd", 367956,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Hung Tuck Sofa,"
        +65 6288 3722
    ",nil,nil,"
            80 Playfair Rd", 367998,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Navinzi,"
        +65 6749 0686
    ",nil,nil,"
            1 Kaki Bukit Rd 1", 415934,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
