Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
OriginAsia,"
        +65 9010 3656
    ",nil,nil,"
            372 River Valley  Rd", 248280,//s3-media4.fl.yelpassets.com/bphoto/Rc-EdZ_D2aCQmfORXfdHAQ/90s.jpg
Cre8 ID Pte Ltd,"
        +65 6271 9918
    ",nil,nil,nil,nil,//s3-media2.fl.yelpassets.com/bphoto/wyEQBclb3Hxa8s-lb5eyFA/90s.jpg
Window Image & Interior Design,"
        +65 9789 4998
    ",4.0 star rating,"
            1 review
    ","
            1 Woodlands Square, #04-24 Causeway Point", 738099,//s3-media4.fl.yelpassets.com/bphoto/HlZCd0-PWUq3RW8KvNF5cw/90s.jpg
Pan Pacific Singapore,"
        +65 6336 8111
    ",4.5 star rating,"
            16 reviews
    ","
            7 Raffles Boulvard", 039595,//s3-media3.fl.yelpassets.com/bphoto/Mfgyhxjjlnb6ZFX4FpGqdw/90s.jpg
Woodshop Interior Design,"
        +65 6742 3211
    ",nil,nil,"
            3023 Ubi Rd 3", 408663,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Design Hub Electrical & Interior Decoration,"
        +65 6286 9891
    ",nil,nil,"
            30 Defu Ln 10", 539211,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
IKEA,"
        +65 6786 6868
    ",3.5 star rating,"
            20 reviews
    ","
            317 Alexandra Road", 159965,//s3-media4.fl.yelpassets.com/bphoto/Z9UnQJNRc0DfrCeo0LqTJA/90s.jpg
Li Ee Furniture & Interior Design,"
        +65 6362 2446
    ",nil,nil,"
            90 Mandai Estate", 729924,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Soon Interior Design,"
        +65 6367 1393
    ",nil,nil,"
            5 Sungei Kadut Cres", 728685,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Art-style Interior Design,"
        +65 6364 0313
    ",nil,nil,"
            3 Sungei Kadut St 3", 729138,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
