Name,Phone,Ratings,Reviews,Address Line 1,Postal Code,Img Src
Lamis Interior Decoration,"
        +65 6252 2723
    ",nil,nil,"
            Balestier",,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Instant Interior Decoration,"
        +65 6748 7925
    ",nil,nil,"
            5 Jln Gajus", 438493,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Sin Kee Interior Decoration Contractor,"
        +65 6747 0676
    ",nil,nil,"
            1023 Eunos Ave 3",,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
The Interior Place Pte Ltd,"
        +65 6292 9882
    ",nil,nil,"
            450 Macpherson Road", 368170,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Ottawa Interior Decoration,"
        +65 6746 3696
    ",nil,nil,"
            6 Ubi Rd 1 04-05", 408726,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Jingle Interior Decorations,"
        +65 6339 2300
    ",nil,nil,"
            53 Ubi Ave 1", 408934,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Son Heng Interior & Decoration,"
        +65 6747 9121
    ",nil,nil,"
            1 Kaki Bukit Ave 3", 416087,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Clock-wise Design,"
        +65 6346 0176
    ",nil,nil,"
            314 Joo Chiat Rd", 427565,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
May May Interior Decoration,"
        +65 6454 8871
    ",nil,nil,"
            4033 Ang Mo Kio Industrial Park 1 01-64", 569640,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
Uniplan Design & Services,"
        +65 6743 3069
    ",nil,nil,"
            122 Eunos Ave 7", 409575,//s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/5f69f303f17c/assets/img/default_avatars/business_medium_square.png
